A,B,C,F,G,H,I,J,K,L,M,N,Response
-165.4422104,-2.118450635,-1.023701452,-0.583840844,0.175067459,-1.343192543,0.758038051,-0.027698459,-0.368415441,-0.630225748,-0.96116573,-166.285414,-1.242606938
-116.555092,0.018473602,-1.80928169,0.983888294,0.708787328,0.493405154,2.133050049,-0.774402948,-0.234857738,-0.96275025,-0.897284333,-116.2849672,-0.857044028
-131.7028756,-0.568677081,-0.216756362,-1.067024994,1.021571518,1.732097939,1.070797555,-0.673259621,-1.974031142,0.031286279,-0.099493777,-131.0683142,0.083042765
8.588597556,0.827001003,-0.110692879,-0.114925447,1.519523289,0.336730793,1.349785744,-2.051658573,1.247461329,-2.097753852,-1.864250819,8.861766988,0.210782754
-195.3736934,1.209837222,-0.697073072,1.102282565,-0.536270144,-1.044816319,0.789904942,-0.52709161,-0.95380442,-1.278513841,-1.311952717,-194.9278546,0.472789656
-157.4455795,-0.208656273,0.508897113,-0.221428156,0.236297566,1.241292143,1.495335815,0.204595766,-0.272065446,-1.291390314,-1.325361172,-156.953622,-1.4556867
-133.1568832,1.420654761,0.876114766,0.892489005,1.361041846,-1.170261152,0.619542824,-0.873316339,-0.951991677,0.079926265,-0.09982401,-133.9729956,-1.349546356
53.04773775,-0.680178204,1.077743806,-0.13370156,-0.118164045,0.693773153,-0.159573438,1.65813068,-0.460719787,-1.346717506,-1.205091464,54.20103884,-1.306526852
-60.22828245,0.122246676,0.705189651,1.422405958,-0.684474996,0.052133189,0.940650852,-0.197081206,1.038831878,-0.945543517,-0.942847207,-59.78220986,-1.180464616
-259.3484176,-0.831957493,-0.739935853,1.342622011,-0.159939788,-1.259787343,0.028620504,0.001248456,-1.520039285,-0.040018725,0.069004096,-259.0328739,-0.78910218
-149.6934361,0.48282022,-1.19641498,0.557974637,-1.854959586,-0.113838595,-1.161303357,-0.178670209,-0.223484951,-0.008800357,-0.255717853,-149.8945508,-0.35982573
-162.7479145,0.460620368,-1.328378381,-0.77723356,-0.841653721,-0.276025741,-2.351152818,-0.692990359,-0.137153086,1.631779369,1.597114708,-163.0520989,-0.656715303
-198.9517169,1.217499575,0.926981889,0.729076063,-0.858722511,1.587324864,-0.734940335,0.962251799,-2.598196618,0.081969659,-0.163144358,-198.8719583,-0.680326234
22.52630743,-0.355942086,1.011921063,-1.464492549,0.544836731,1.017581496,-0.942319176,0.412814322,-0.701385193,-0.467437819,-0.345411747,22.47841153,0.221248835
181.6819858,-0.149077163,0.140932671,-0.016645856,-0.101805107,-0.981101616,0.165183068,-0.233866411,0.853148164,-1.408890962,-1.575827251,181.2835643,1.068730858
200.0110904,1.428612958,0.491303647,0.296997615,-0.457922797,-0.506851243,-0.65315241,-1.211099624,2.236463345,2.600242685,3.015731322,199.8611242,0.039251382
123.0719645,0.335844721,-0.821534517,0.082611032,1.40284474,0.215553054,0.568007359,-0.910850378,0.307264781,-1.776388616,-1.833171138,122.7975036,1.148350581
391.0114074,0.241427031,1.300648329,0.467685272,2.486513523,2.261895177,-0.116790296,-0.234506859,0.426788698,1.119263273,1.181350088,390.9826593,1.771426924
61.54635985,-1.873412898,-0.234655925,0.817280635,1.514220949,-0.546631521,0.560764982,-0.039321899,0.739420097,-0.889093694,-0.560540376,62.20276207,0.31997435
-46.95230802,1.486399253,0.483341852,0.538437,-1.197427696,0.501799754,-0.056099473,-0.355494775,1.382181888,0.04277972,0.292627285,-47.07057187,-1.329891861
65.34983764,0.022959756,2.225944332,0.330035115,-0.852585847,-0.667720286,0.326962595,1.68192174,0.0114989,-0.591183104,-0.481404195,65.49003336,-0.667712721
-107.0441639,0.515452212,-0.065359034,0.00442128,-1.33414116,-0.06810869,0.057227014,-0.460341313,0.303283759,-1.873634339,-1.914573514,-106.3694774,-0.16326285
122.4683883,-1.342866619,-0.539119435,-0.551576688,1.251292333,1.728331912,-0.951683554,-0.604033086,1.196869744,0.176887261,-0.183454701,122.2163709,-0.16725257
-35.33428991,0.316568311,0.681980741,-1.193630151,-1.41548749,-0.851162936,-0.593949329,0.115932199,-1.15610287,1.500416003,1.459382169,-35.63353069,0.728262939
-34.11515839,-0.854325489,0.076282051,0.887196672,1.005336216,-1.414232932,-1.119993449,-0.134971429,0.982910657,-0.467396356,-0.31952004,-34.9124376,-0.13574287
-68.01916268,-1.765297755,0.459554371,0.233131585,-0.107093117,0.543221462,0.943108987,0.018904688,-0.833246688,-0.545176294,-0.682253541,-68.14674367,-0.117561683
15.21916327,-0.788341151,0.821620459,0.615073204,0.751696518,-1.518782432,-0.48380016,1.627266981,-1.373603679,1.02806304,1.176132762,15.62505349,0.673855174
107.8650458,-0.740136791,-0.114225551,-1.079343166,-0.998848796,-0.239296591,-0.246793558,-0.200808514,0.476031383,1.318551018,1.317690876,107.8340585,2.680570841
-270.4618424,1.237953016,0.772248583,-0.662845831,-1.481745963,-0.066026499,-1.168185091,-0.382202063,-0.882106188,-0.5654813,-0.850219506,-270.8682867,0.189175553
209.189736,1.109558263,1.465150887,-0.766265634,0.600293386,1.801444469,-0.318744853,0.551033992,1.12012863,0.157896288,0.384993169,209.3330796,0.575670312
388.0032528,0.651210008,-1.664573251,0.130524026,-0.09181103,0.143463928,0.886962566,2.662726714,0.969623729,-1.056956768,-1.033744477,387.7033279,0.725755344
107.0562315,0.026024638,-0.063544602,-0.245418181,0.084187593,-0.928661725,1.106126051,1.243769651,0.207116135,-0.116854428,-0.23349054,106.6610984,0.101776336
-49.30925569,0.042539074,-0.959255393,-0.370164165,0.021857358,-0.305952575,-0.438474458,-1.451338498,0.092447735,-1.050653837,-1.028402511,-48.95048557,-0.922823315
15.66896,0.996759643,0.084968137,-1.011774084,-1.133592826,0.850530684,-0.839124191,-0.643257602,0.096004205,0.079121724,0.040742486,15.28037107,1.587761524
241.0385955,-0.172200793,-0.132568015,0.92379656,1.32435875,0.921408398,0.460814477,0.377910102,1.104578474,-0.602331854,-0.790511782,241.4107506,-0.168214223
222.6923747,0.928741925,-0.317462217,0.043995511,-1.527631948,0.793880362,-0.699215279,1.01226051,1.572330318,-0.999430017,-0.909949153,222.4245353,-0.745023217
188.645968,-0.531605908,1.435049387,0.275600674,-0.792286662,-0.074667978,0.25871644,1.681576716,1.297825267,2.759355114,2.525478421,188.2515198,-1.006831752
-12.63493215,0.910645672,-0.272276101,0.068599227,0.29871366,0.038127384,0.512717523,-1.648046206,-0.118170784,-1.22763642,-1.082374473,-13.73818049,1.685792303
85.56273792,0.275880578,0.730812448,-0.604419827,0.532868224,1.108472072,-0.360968359,-0.496153449,-0.1897082,0.936366127,1.14524654,86.28835986,0.458839432
57.19781642,-1.437791474,0.620358298,-0.479655814,-0.764143924,-1.84306955,-0.477974004,0.349654457,-0.689449185,-0.521189312,-0.867660083,57.03339416,0.578521498
13.29658317,-0.535914562,-0.100393503,1.260568845,-1.380430752,-1.548254323,0.531974639,1.412151698,-0.149891592,-0.821549826,-0.96202352,13.66173002,-0.923912016
45.11388963,0.160278214,0.338339544,-0.668168392,0.359765153,-0.754492664,0.874321689,-0.966290068,0.84963708,0.118935983,0.438681664,45.21965364,0.133299723
-147.7231034,2.306931175,-0.217582845,0.388762297,-1.46177025,0.71260616,-1.128883305,-0.025625211,-0.588780445,0.760492696,0.611981095,-148.0161758,-1.105254611
-122.7076432,0.161790688,0.095780847,2.008441556,-0.393602924,-0.045887946,0.284684501,0.191159237,0.672870468,-1.14412308,-1.132199146,-121.5158385,-1.938357418
-148.8920228,-0.75575076,1.440303641,1.014737695,0.447869664,1.053439749,-0.563407663,-2.205505355,-0.341982278,0.091521947,0.397742852,-149.3262328,-0.691019813
69.5430862,1.519598853,-0.60535458,-0.813117023,-1.306871643,-1.820816199,0.163494517,-0.519604239,1.566497881,1.711488988,1.801943183,69.48248061,-0.309580912
-113.1317296,-0.686219514,-0.688446139,-0.506076556,-0.998484645,-0.781484659,0.597859878,1.106191473,-0.686101821,0.034189767,-0.047082114,-113.4260468,-1.620274102
79.23784611,-1.441790869,-0.338259021,-0.952393825,0.158656312,0.845812379,-0.315672398,0.80503776,-0.461693848,-0.243447306,-0.093250669,79.76091061,0.034475784
-24.50482541,0.485501392,-0.299236816,-1.762890544,2.565203882,-0.387987145,1.614367812,0.981135785,-1.982757641,0.330677368,0.075689348,-24.79680361,1.254566021
-197.3920775,1.548066801,-0.216343978,0.156476257,-0.796775306,-1.312849675,1.414874136,-1.119628234,-0.446836254,0.82461822,0.943647955,-197.9400975,-0.723928704
-87.65749135,-1.563573753,-0.679933439,0.582624109,-0.337455602,0.238639992,1.52649118,-0.061074682,0.517272507,0.638551999,0.74782089,-87.33201566,-0.719787778
-206.4497778,-0.401950943,-0.698216869,0.571043681,0.877929208,0.730226924,-0.780838089,-0.392798049,-1.501607763,-0.909731275,-0.708282671,-206.5685618,-1.579208972
-18.65616007,0.56347552,0.26547293,-0.380275335,-0.725820321,0.543405426,-0.537454102,-0.566348461,-0.104552548,-0.214094366,0.092883087,-18.92048556,1.423073011
-516.4448142,-1.558102742,-0.524163746,-0.875928904,0.068529159,1.09610937,-0.197299123,-2.20780263,-1.370237825,-0.913753032,-0.636153298,-516.2489296,-1.566399137
-200.5698066,1.247065832,2.39160098,-1.088589834,-1.093803397,1.505708926,-0.80688061,-0.293281786,-1.392542632,-0.266663147,-0.233862691,-200.5309004,-0.454096076
48.11411351,-1.610850419,1.822392511,0.307165135,1.669884346,1.003454398,-0.060990831,-0.042359531,0.098646363,0.57341619,0.639967101,48.23847786,-1.284570662
22.34783322,-0.883659906,0.208107309,-0.53767214,0.493124489,-0.283525974,-0.533791558,0.349019056,0.627884104,-1.441378007,-1.359502596,21.94884149,0.363031039
-98.27928726,-2.312703491,0.815228505,0.113832343,1.64385693,0.007599682,1.295787712,-0.359213769,-1.009115678,0.159944354,0.153234374,-97.97558666,0.57357611
-21.34097491,0.22478466,0.054561385,0.624447319,0.298335085,0.130981706,1.667159218,0.592231684,-0.315904436,0.7735174,0.407500172,-20.86321538,0.656259559
-267.1015386,0.607992509,-0.256316894,0.599369373,0.246648955,-0.659942705,0.213017167,-1.051390399,-1.368245095,-0.940270236,-1.115379019,-266.5370657,-0.103212751
316.6206372,-0.67705087,1.161884391,1.007139119,1.29522272,0.172153041,0.23237429,1.898107737,0.04244077,0.112528289,0.314628794,316.779735,1.600681835
-141.446286,-0.49988653,0.186923453,-1.284875677,-0.400850739,-0.458487745,-1.762442226,-0.120388923,-1.434845273,0.490583254,0.597054567,-141.7116998,1.492403242
97.83264245,0.588102985,0.176718387,0.745855045,-0.765740759,1.225087602,-1.665481856,-0.278453884,1.249187763,0.805359146,0.818606435,97.26241954,0.398448495
23.97305541,1.462214171,-0.277391392,-1.509661606,1.431567757,-0.36343778,0.77905122,-0.278914275,-0.637840556,-0.126569332,-0.22299313,23.04722052,0.817977607
-126.9844179,-0.289725616,0.491517006,1.188150216,-1.281649115,1.763482852,-1.351047375,-0.032614166,0.043056874,0.012118249,0.0574045,-127.3176104,-0.382029368
-276.2409594,0.239623914,1.010693716,-1.475160483,0.0473045,0.002075022,1.026800579,0.087001386,-1.523000136,-0.010291316,0.081428558,-276.6462859,-1.099531593
-70.04186935,-0.983873946,-0.598322654,0.49297268,-1.234997176,-1.519379566,1.023406286,-0.753442555,0.739356182,-0.11838832,0.208065503,-70.10235453,-1.138137137
437.0538074,0.523085326,0.608672699,0.29893238,0.224678855,1.319976904,0.311109417,1.798412082,0.508653488,0.713120317,0.961031568,436.849812,1.198047275
242.241631,-0.356723327,-0.075514502,1.206230321,1.243925824,0.818896155,0.464676581,0.392541034,0.098229767,-1.295653565,-1.11569012,242.0432487,0.697616435
-152.1551435,-1.058354041,1.072834173,-0.898243056,-1.34631888,-0.153340337,0.542725017,-0.932604206,0.126305894,0.019865638,-0.101684104,-151.9585787,-0.572146698
108.3378741,-1.052124167,-1.082960287,0.441779715,-0.939424319,-0.164744853,0.372484387,2.069475392,0.007131192,-0.015582004,-0.029735775,107.6009452,-0.446991297
-2.19198185,3.491550364,0.029928572,0.688521656,0.16270992,0.08885505,0.354938568,-1.715910961,-0.633764599,0.247228752,0.185684238,-2.057361323,1.106788908
304.5613798,-0.235804205,-2.318624988,-1.257096424,0.470548911,-0.136097706,-1.705542406,0.962222381,1.153618032,-0.123600761,-0.015424138,303.929848,0.617493882
129.3367907,-0.656966213,0.650432408,-0.923587292,0.322020662,-0.934602615,-0.940616296,-1.292694674,0.16431164,-1.833310938,-1.791631813,129.4071709,1.348111643
-114.1493911,-1.34486297,-1.101717097,-0.042088479,0.183051957,-0.682146037,-0.611626005,-0.637603829,-0.695323528,-0.285097591,-0.413106225,-113.5685718,-1.984612713
-53.59334621,1.23406455,-0.982235303,-0.297845612,-0.036906521,1.203282109,-0.745862329,-0.513410462,-0.654621038,-0.0455574,0.137113408,-53.75707302,0.439630518
-121.7719979,-2.245321648,-0.132988422,1.754986154,2.497200392,-1.177628962,-1.140196301,-1.051880103,-1.284552298,-0.988001942,-1.079524632,-122.1944596,-0.507517602
54.22620754,-1.63343453,-0.326493584,1.531753024,-0.176438541,0.227171951,-1.053729128,0.795740815,0.547425998,0.130220979,0.154689602,54.7750067,-0.72517213
-191.1938427,-0.756930552,-0.836503931,1.159909861,-0.535065969,-0.70027988,-0.0759274,-0.036413003,-1.308250974,-1.664018923,-1.496200679,-190.7933869,-0.651001746
-193.4040302,-0.536332521,-0.286318281,0.368888708,-0.145170244,1.08259137,0.368003659,-0.909032326,-0.980459246,-0.591159669,-0.778967094,-193.4300562,-0.376784109
160.8311044,0.210359367,0.718897166,1.183119557,0.743553516,-0.285959151,1.496910994,-0.11433516,1.366060068,0.613326226,0.888747286,162.2470435,0.026246618
-56.71585171,0.631431626,0.70804104,1.64097022,-0.6883229,2.588762249,2.268821912,0.061604799,-0.465160502,-0.687760925,-0.44717297,-56.45654521,-0.291733185
120.4873316,0.23335532,-0.503542832,0.026972789,-0.745139073,-0.891145768,-2.299556876,0.144952582,0.141279744,-0.359781041,-0.610127759,120.9592223,0.410307428
114.0056502,-0.077607965,-1.445151161,-0.818607275,0.434083015,0.748761552,2.657273049,0.415963927,-0.131301907,1.277651785,1.208530573,114.5620623,0.528926247
94.11178057,-0.153337588,0.793261345,-0.034912508,-1.205282846,-2.099983393,0.243681065,-1.186098321,0.815426606,0.838428677,1.012376048,93.49493681,0.386977231
143.2671581,1.359948542,-0.072287008,1.028935493,0.820321797,-1.217938512,-0.304963638,0.252496627,1.36759724,-0.99621264,-1.07891165,142.4183278,-0.91800477
190.6616758,0.315202414,0.188425597,0.282604442,2.406586589,-0.764560164,-1.603076108,0.6162633,0.331003284,0.552773551,0.663419521,190.1829442,-1.616970624
-27.56370954,-0.59464977,-1.297379656,-0.073119646,0.602707656,-0.813595997,-0.52164151,-0.326318462,-0.34804638,0.625118656,0.514803503,-26.99954417,0.512836458
40.01943872,-0.970769143,1.371868278,1.301544824,0.280067751,-0.89138365,0.018777835,-0.178147072,-0.607725645,1.932980521,2.059991396,40.49227554,0.049099807
-169.3890132,0.633731025,0.051598262,0.085711601,-1.445811489,-1.194823959,0.744109996,-0.981348648,-0.506568581,-0.51013919,-0.513470762,-168.8356302,0.844788526
-0.753733705,0.761391167,0.428292261,-0.203615019,0.494445443,1.683367281,1.240726239,0.374968725,-0.49353185,-0.480287109,-0.645642893,-0.570953182,-0.432827269
195.3972074,0.576467637,-0.383711301,1.433104891,0.997393061,-1.641003219,0.292282737,1.387181436,0.475470104,-0.561993712,-0.254742204,194.2532721,-0.896406884
-373.4983274,-0.037907061,-0.038476658,-0.256650135,-1.601840952,0.555047942,0.655924411,-2.285499449,0.276239852,-0.736491172,-0.799709066,-373.5976688,-1.913800705
62.94322223,1.602376315,-0.405014748,2.269012825,0.102527033,0.726155492,-2.745665405,0.09842575,-0.931725398,1.572935721,1.458629552,63.18859016,1.268679153
100.1062485,-0.239987237,0.031135652,0.026342878,0.239884813,0.970977228,-2.724548764,-1.045982669,1.095373743,-1.059081421,-1.324849768,100.0784917,0.921200769
-282.0556236,-1.464259458,-0.873853487,2.633002456,1.383398859,-1.577349515,-0.180910363,-0.875480764,-1.136987829,-2.059307297,-2.27344735,-281.8696369,-0.616114341
57.08126525,-0.210624555,-0.709985603,-0.03983988,-0.416404486,2.015309468,-0.983594791,-0.116287454,-0.817096116,0.135286384,-0.25140682,57.62179922,-0.66406672
-183.1805243,-0.426803122,-1.069635328,-1.271141341,0.46116531,-1.492824983,-0.23822984,-0.732567945,-0.109713563,1.332861991,0.882450414,-183.1189307,-0.519314901
60.23108156,1.780367361,-0.655053409,1.493980526,-2.611875576,0.044710048,-0.692673385,0.363326194,-0.36931936,0.186072027,-0.020678762,60.19454107,0.915686714
55.76445108,-0.378127878,0.419704276,-0.259203431,-0.576854908,1.123284394,2.231483978,0.571719781,0.196719925,-1.787854116,-1.958875588,55.62066143,0.462649217
155.7226241,1.339159807,1.286947108,-0.349425471,2.353774322,1.248338292,-0.041222697,-0.578862881,1.013331299,-0.475222371,-0.349484332,155.6809554,-1.141881935
17.31895257,0.685437168,0.707770818,-0.87200869,2.348860833,-0.932363023,-0.140194613,-0.351730039,-0.439170466,0.238497308,0.492077751,16.6281175,-0.808831271
121.3158918,-0.241625732,0.961668894,0.774104329,-0.254573774,-0.440284599,0.055036592,1.110172033,0.540535292,0.631243803,0.674319886,121.2671932,-0.858480789
61.80972865,-0.325187179,-0.799431318,1.201287916,-1.862349752,-0.130560536,0.212309006,2.080205334,-0.464467191,1.212338823,1.071492608,61.76250845,-0.627495349
-264.1637006,-1.47323388,-0.321962675,-1.059525574,0.284664153,0.743762961,-0.725188702,0.2800785,-1.986660275,0.18668076,0.028967117,-264.5396272,-0.504552973
-92.31584368,0.414613518,0.431885484,0.761704145,-0.164594732,0.31739986,1.50556695,0.623010196,0.244985207,-0.457216752,-0.26802307,-92.25123362,-1.37530195
-158.0150417,-0.463235855,-0.049610659,-0.469546359,0.053432441,1.858556189,-1.009340987,-1.277588372,0.205656674,0.494103026,0.623198357,-157.7238299,-1.013689273
-61.68074418,-1.925068139,1.309548922,0.56706381,2.950795686,0.317448215,1.453343168,0.296340774,-1.186373572,0.959463446,0.904890278,-61.57341311,-1.041767905
182.1328304,-0.404554626,0.194861295,-1.290910894,0.678623614,0.69756465,-0.669591147,0.559933547,0.493822497,0.103687938,-0.099974806,181.9016844,0.124974945
165.7913644,0.436434513,0.926775298,1.020839821,-0.41074065,-0.172568123,-1.056388038,0.284336858,-0.306425338,0.480585053,0.548056146,165.9797573,1.18560462
150.4361008,1.663873124,0.100867063,0.386166377,1.909342626,1.653149833,-0.699317941,1.033956987,-1.505911352,-0.548087187,-0.608989307,150.4980266,0.303656474
49.85373858,0.525457596,0.907338956,0.765535828,-0.157804289,0.502914467,-0.19827708,-0.24107387,0.934805413,0.118464665,0.194766781,50.02882615,1.965914872
69.56767539,-0.027144931,-0.871645213,0.062959355,1.369402153,-1.463345061,-0.42980551,0.040190516,0.778003543,-0.3858315,-0.337471025,69.93775244,-1.482475961
76.9450895,-1.714046116,-1.317174789,-0.27120734,-0.20035348,-1.36475823,-0.021869909,-0.142445418,0.487015326,0.990121384,0.766515447,77.67718094,0.538329603
-81.51018424,1.883164147,-0.166459727,-0.2494963,-0.521099475,0.379771387,-0.475563982,-1.354861213,0.068144158,0.045370927,0.229650235,-81.69876858,0.429547117
2.407639106,0.679974844,-0.552540673,1.021790586,-0.704921353,-0.803141387,-0.464337691,0.211497013,-0.290397101,-0.101281486,-0.035372162,2.413751985,1.265077838
-39.86364747,-1.624093218,1.252269036,0.31687077,1.067733152,0.750752492,0.214459768,0.4306002,-1.106347446,-1.340997221,-1.323706653,-40.19757292,1.446860467
355.6143887,1.375941579,-1.242944305,0.389194841,-0.041442681,-0.228995415,1.524646431,1.592425707,0.625325179,-0.290196131,-0.164315337,356.049758,0.508622736
37.84849758,0.829986159,0.968882639,-0.657926093,0.296733172,0.690429024,0.796672108,0.938092541,-0.074804983,1.569259615,1.859889449,37.91094219,-0.36555109
33.59645471,-1.059450366,-0.320317675,-0.939588095,-1.773672773,-1.985350127,-0.442342229,0.821074357,1.159184648,-0.394514412,-0.587420044,34.33663233,-1.695162512
51.22018318,1.072500847,1.550720601,1.030295628,1.697271698,0.721031921,2.2993804,0.486578349,1.044608024,-0.24255626,-0.237891723,51.05868625,-1.651817035
291.6680599,-1.093226182,-0.198719846,0.847408355,0.907904082,-0.361672457,2.153719508,1.052153477,-0.325776325,0.88823199,1.205006851,292.4342874,-0.210000539
47.39127253,0.616886554,-0.36385881,0.589879821,0.354757693,0.037005722,0.767902408,0.196557401,0.527004208,-1.829740411,-1.83406276,47.41274802,-0.729044659
44.6842822,-0.211438291,1.542796338,0.570788529,1.626649562,0.456163611,-0.944870197,-1.665956077,-0.113411631,-1.607676579,-1.537370084,44.22785366,1.914229697
-77.07750347,-0.420606353,1.398956883,-0.626887744,-0.291113148,0.026878553,-1.085703537,-1.190455732,0.108046573,0.459462592,0.629048388,-77.28635082,-1.737049554
161.5528174,0.71301623,1.28151134,-0.766327599,1.723696276,0.323356531,-1.369391124,0.504969981,0.124769521,-1.027296877,-1.037376506,161.157771,-0.123649626
-101.4861647,0.521625227,-0.473604057,0.892708153,0.698650234,-0.409854538,-0.453337432,-1.092217941,-0.665041618,0.319649783,0.260114221,-101.4308123,-0.392567258
-277.8203012,-0.3246098,0.527438551,-1.354497804,-1.111404419,0.168563945,0.042776875,-1.97396705,-0.371076893,2.059215372,2.401684117,-277.3024059,0.052204302
60.08070117,-0.171546331,0.655263731,1.099659596,0.523276661,-0.369181838,-0.239379178,-1.168093498,0.823504154,1.336527949,1.150425268,60.4627319,-0.039282818
-126.8423897,1.08226616,-1.218570939,1.32221886,-0.255289292,-0.354653641,0.733345927,-1.204251501,-0.586913331,-0.340991342,-0.293527924,-127.1516519,0.249871209
227.3353902,-0.22378146,0.449687574,0.358943215,0.924923721,2.029699029,0.632407655,-0.61355701,0.145156039,0.377612663,0.298506923,227.7800338,2.341121656
232.4276682,1.562086243,-1.259251591,0.283514167,0.765780057,-0.193856633,-0.452628633,2.170728229,-1.350317367,0.716084331,0.741959987,231.934315,1.535148636
54.63134001,0.411004526,0.206490846,-0.149226635,0.107525154,-0.195587977,-0.388832812,0.200621764,-0.955843363,-0.220055388,0.083287855,54.8125083,1.451055946
135.8367153,1.985357859,-0.035615443,-0.369391987,0.093073175,-1.183699492,2.32410534,0.880879939,0.049235285,-0.530719777,-0.159761397,135.2416747,0.04756239
132.446983,-0.468204719,0.096869587,-0.459895522,1.009901104,0.354524696,1.675681786,1.403988838,0.22757112,1.313934803,1.214248152,132.1939049,-0.510340372
1.158204511,-0.686742811,-0.27126113,0.667029311,0.241820535,0.386800142,-1.230491275,-0.811346654,-0.410869032,-0.54562849,-0.696899327,1.062108634,0.127106172
4.829831187,-0.716601795,-0.355931412,-0.218588599,-0.446643494,0.702295817,1.299799168,-0.842626186,-0.363054637,0.22331306,0.457953713,4.327033414,0.286758114
-87.27846811,-1.096153623,-0.351121528,0.289597894,-1.835957378,-0.168771348,-0.389911917,0.748481842,-0.477372046,-0.791553535,-0.538711534,-87.31430032,0.442482201
-23.29485852,0.417052722,-0.209167008,1.438053868,-1.009972444,0.590432151,0.419487688,0.093310821,-0.200063147,0.052675595,-0.174857526,-23.34058467,-0.201892302
-20.16870779,-0.662381418,-1.751531141,-0.982771439,-0.317373237,1.19173035,2.528601906,0.56579126,-0.350312719,1.701853334,1.796146991,-19.73885353,-1.345482191
113.6605069,-0.023414132,-1.284787505,0.975195864,1.231500678,1.549135564,-0.726583513,0.891963317,0.148795268,0.383654198,0.417031535,113.5546719,0.39894712
-67.98007907,0.401499055,-0.109882779,-0.202896841,-2.239604059,-0.261645446,-0.182244784,0.8640523,0.064856106,-0.585431204,-0.647551277,-67.98466756,-2.369586905
62.88284927,-0.014118047,1.281717326,-0.22671735,-0.142926374,0.809442102,0.000455643,0.390074755,0.91534002,0.101634801,0.199198208,63.13542659,-0.14543174
-142.2875954,0.052346854,-0.956311997,-0.294158624,-0.710947069,-1.427675412,0.35293382,-0.208625663,-0.700208479,0.046361417,0.217120468,-142.2746555,-1.651030727
-282.741109,0.574177035,0.882944383,-0.488486401,-0.28212649,-0.59904801,-0.398134185,-0.527933545,-1.603036388,-0.064201232,0.108162828,-283.140914,-0.126557977
107.0929323,0.524917864,1.769921388,2.52636824,0.269024073,0.704111022,-1.495679516,-0.307691277,0.499498233,1.25916713,1.363102686,107.781266,-0.566439854
98.46325597,1.757056473,0.754862527,0.179861638,0.560758735,-0.052258497,2.245019819,-0.612932938,-0.186878223,-1.444373955,-1.383328906,98.70952424,0.90120831
229.4933977,-0.916152082,-0.762516267,0.895305758,-1.596661745,0.484804751,0.817301241,1.224729781,0.180419714,-0.02835398,-0.071998791,229.8232094,0.396536887
324.0907155,0.732329804,0.623924277,-0.543455116,1.4027559,-0.088168814,-1.83091849,-1.315507063,1.365912027,0.532899242,0.906523635,324.4396481,2.034836619
-96.31281427,1.077156255,1.741614283,0.690809885,0.674362318,-0.435276342,-0.736546314,0.342024607,-0.398809403,-2.553695163,-2.894615251,-96.58360439,-0.739758742
-39.76706491,-0.779133989,-0.893481094,-2.259975675,0.692742498,-0.473790462,-1.359320125,-0.716643414,0.220336085,0.524903534,0.426575457,-39.91588691,0.036212029
334.2364496,0.782227505,-0.378736447,0.288310152,0.42475487,1.07981962,-2.182867358,1.410621544,2.536914198,-0.80061539,-0.592192922,334.7265354,-1.41615874
-36.18468471,1.659550796,0.156703855,-0.364693544,-0.684010898,-0.440922632,-0.280355495,0.450934462,-0.453385804,-1.214077403,-1.344213104,-36.53145224,-1.755890583
283.0595773,2.06515093,-0.004946452,1.714520408,1.778506256,-0.903869386,0.073793544,0.940702936,0.064465394,-0.275934718,-0.463533431,283.1704894,-0.135505644
99.52987838,-0.345552492,1.584878452,1.993570672,0.368099767,1.315287533,-0.364523469,0.88340359,0.836263607,-0.837658428,-1.055695966,100.4246745,-0.887962031
74.02200335,0.010104483,-0.161941624,0.72285238,-1.056937911,-0.057071793,0.409802748,-0.952186809,0.843435169,-1.381719946,-1.534770434,73.8485342,0.230802843
-11.9273105,-0.038784986,-0.329307018,0.853072036,-0.012231514,1.960356169,-0.580466966,-0.013109555,0.556471827,0.388427456,0.224400118,-11.43913366,0.305849105
398.349726,-0.812802101,0.765001977,0.030386131,1.577088212,-1.738331868,0.707134744,-0.030572444,1.843699976,1.136447627,1.030407108,398.361535,1.779559084
-72.88240033,0.438789335,0.738294282,0.931344099,1.443519911,0.306714231,0.238497577,0.00644466,0.445627277,-2.284616435,-2.614738647,-72.66844932,-1.85910821
-116.8535739,-1.171160461,-1.530803497,-0.033319283,1.518759337,1.221384959,-0.192841829,-1.272558135,-0.268372735,-0.134132783,-0.426563701,-116.8911641,-1.481245962
49.62120653,-0.176093508,-1.133907841,2.753977866,0.863758435,2.394797867,1.330460691,-2.384934152,1.31455567,0.583087263,0.587845493,49.65692897,1.763641722
-127.1680723,-1.255774882,-0.093024144,-1.296360388,0.398296086,-1.193257833,0.35026592,0.38182401,-2.086510029,0.971970294,1.192764528,-126.8276339,-0.935127209
-193.7428097,-0.281331967,0.931010162,0.78060167,-1.1291663,-1.240022251,0.678571174,0.227257064,-2.584321106,0.97120144,0.698546868,-193.2794671,2.1041854
396.0413821,0.777448025,2.12193272,1.405997639,1.036381219,-0.395246507,1.158386059,1.274614751,-0.106811455,0.193253879,0.164786984,395.988385,2.301535224
-210.7259118,-1.235446881,-0.823872538,-0.267803379,-0.206932617,-1.128391858,-0.772603992,-0.842581857,0.10832417,0.265608429,0.516516571,-209.9110874,-1.121800923
